id,name,data_version,day_ago_created ,price,list_price,original_price,discount,discount_rate,rating_average,review_count,favourite_count,all_time_quantity_sold,inventory_status,inventory_type,has_ebook ,url_path,authors,seller_name;spid;price,breadcrumbs,number_of_page
160308904,Triệu Phú Bất Động Sản Tư Thân: Định Hướng Đầu Tư Mua Đâu Lãi Đó,3300,514,105300,162000,162000,56700,35,0.0,0,0,3.0,available,backorder,False,trieu-phu-bat-dong-san-tu-than-dinh-huong-dau-tu-mua-dau-lai-do-p160308904.html?spid=160308905,,MCBooks Hạnh Phúc;160308905;105300,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách khởi nghiệp | Triệu Phú Bất Động Sản Tư Thân: Định Hướng Đầu Tư Mua Đâu Lãi Đó,
209178082,Quý Cô Khởi Nghiệp _SKY,3300,189,107760,107760,107760,0,0,0.0,0,0,,available,backorder,False,quy-co-khoi-nghiep-_sky-p209178082.html?spid=262802041,Angelica Malin,Nhà Sách Trẻ Online;262802041;107760 | Times Books;262802042;108060 | Tiệm Sách Hoa Hồng;262802060;108360 | VBooks;262802065;108360,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách khởi nghiệp | Quý Cô Khởi Nghiệp _SKY,336
208134419,Quý Cô Khởi Nghiệp-  SKy,3300,197,107760,107760,107760,0,0,0.0,0,0,,available,backorder,False,quy-co-khoi-nghiep-sky-p208134419.html?spid=262802072,Angelica Malin,Nhà Sách Trẻ Online;262802072;107760 | Times Books;262802073;108060 | Tiệm Sách Hoa Hồng;262802074;108360 | VBooks;262802075;108360,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách khởi nghiệp | Quý Cô Khởi Nghiệp-  SKy,336
248978719,Khởi Nghiệp Phiêu Lưu Ký - Start-Up Trước Tuổi 30 _AL,3300,85,150500,189000,189000,38500,20,0.0,0,0,,available,backorder,False,khoi-nghiep-phieu-luu-ky-start-up-truoc-tuoi-30-_al-p248978719.html?spid=257860412,Tạ Minh Tuấn,Omega Plus Books;257860412;150500 | NewShop Official;248978720;151000 | Nhà Sách Vĩnh Thụy;253388251;189000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách khởi nghiệp | Khởi Nghiệp Phiêu Lưu Ký - Start-Up Trước Tuổi 30 _AL,232
253181474,Bí quyết đầu tư thông minh: 7 sai lầm phổ biến của các nhà đầu tư (và cách phòng tránh),3300,48,97150,97150,97150,0,0,0.0,0,0,,available,backorder,False,bi-quyet-dau-tu-thong-minh-7-sai-lam-pho-bien-cua-cac-nha-dau-tu-va-cach-phong-tranh-p253181474.html?spid=263097962,,Nhà Sách Trẻ Online;263097962;97150 | Muki;253181475;115000 | Times Books;263097963;97450 | Tiệm Sách Hoa Hồng;263097973;97750,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách khởi nghiệp | Bí quyết đầu tư thông minh: 7 sai lầm phổ biến của các nhà đầu tư (và cách phòng tránh),
192167632,Giao Cho Bạn Một Cửa Hàng Quản Lý Thế Này Mới Mau Giàu,3300,329,114000,129000,129000,15000,12,0.0,0,0,2.0,available,backorder,False,giao-cho-ban-mot-cua-hang-quan-ly-the-nay-moi-mau-giau-p192167632.html?spid=192167633,Đinh Triệu Lĩnh,Nhà Sách Thành An;192167633;114000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách khởi nghiệp | Giao Cho Bạn Một Cửa Hàng Quản Lý Thế Này Mới Mau Giàu,288
248643714,Điều Gì Đang Cản Lối Bạn ? - Robert Kelsey,3300,89,135000,135000,135000,0,0,0.0,0,0,,available,backorder,False,dieu-gi-dang-can-loi-ban-robert-kelsey-p248643714.html?spid=248643715,Robert Kelsey,Nhà sách Anh Thành;248643715;135000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách khởi nghiệp | Điều Gì Đang Cản Lối Bạn ? - Robert Kelsey,344
120183394,Sách - Định Hình Cuộc Cách Mạng Công Nghiệp Lần Thứ Tư,3300,659,114000,130000,130000,16000,12,0.0,0,0,,available,backorder,False,sach-dinh-hinh-cuoc-cach-mang-cong-nghiep-lan-thu-tu-p120183394.html?spid=242428176,,HỆ THỐNG NHÀ SÁCH ABC;242428176;114000 | Nhà Sách Trẻ Online;120183416;99500 | Tiệm Sách Hoa Hồng;142671590;100100 | Tiệm sách Minh Hằng;230012712;103000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách khởi nghiệp | Sách - Định Hình Cuộc Cách Mạng Công Nghiệp Lần Thứ Tư,
65031606,Combo Thu Hút Khách Hàng Cho Doanh Nghiệp Khởi Nghiệp: 19 Kênh Thu Hút Khách Hàng Dành Cho Công Ty Khởi Nghiệp + Khởi Nghiệp Táo Bạo ,3300,1020,215000,308000,308000,93000,30,0.0,0,0,,available,backorder,False,combo-thu-hut-khach-hang-cho-doanh-nghiep-khoi-nghiep-19-kenh-thu-hut-khach-hang-danh-cho-cong-ty-khoi-nghiep-khoi-nghiep-tao-bao-p65031606.html?spid=65031607,,Alpha Books Official;65031607;215000 | Times Books;67262258;258420 | Sống Official;71290946;215600 | VBooks;70828275;258720 | Nhà Sách Lifebooks;74466752;308000 | Omega Plus Books;88964622;215600 | Bamboo Books;179029815;246400 | Nhà Sách Vĩnh Thụy;207239412;271000 | Nhà Sách Trẻ Online;261799430;258120 | Tiệm Sách Hoa Hồng;261799432;258720,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách khởi nghiệp | Combo Thu Hút Khách Hàng Cho Doanh Nghiệp Khởi Nghiệp: 19 Kênh Thu Hút Khách Hàng Dành Cho Công Ty Khởi Nghiệp + Khởi Nghiệp Táo Bạo ,
72851636,Bộ Sách Khởi Nghiệp Phiêu Lưu Ký + Trước Bình Mình Là Đêm Tối (Bộ 2 Cuốn),3300,945,312000,354000,354000,42000,12,0.0,0,0,,available,backorder,False,bo-sach-khoi-nghiep-phieu-luu-ky-truoc-binh-minh-la-dem-toi-bo-2-cuon-p72851636.html?spid=207240126,Tạ Minh Tuấn |  Nguyễn Thị Kim Anh,Nhà Sách Vĩnh Thụy;207240126;312000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Sách khởi nghiệp | Bộ Sách Khởi Nghiệp Phiêu Lưu Ký + Trước Bình Mình Là Đêm Tối (Bộ 2 Cuốn),
