id,name,data_version,day_ago_created ,price,list_price,original_price,discount,discount_rate,rating_average,review_count,favourite_count,all_time_quantity_sold,inventory_status,inventory_type,has_ebook ,url_path,authors,seller_name;spid;price,breadcrumbs,number_of_page
157537784,"Combo bổ được cà chua, quán tươi cười, cửa hàng thịnh vượng",3300,379,264000,264000,264000,0,0,0.0,0,0,,available,backorder,False,combo-bo-duoc-ca-chua-quan-tuoi-cuoi-cua-hang-thinh-vuong-p157537784.html?spid=188554650,Uno Takashi,Nhà Sách Trẻ Online;188554650;264000 | Times Books;188554681;264300 | nha sach nguyet linh;217340064;341000 | VBooks;230345543;264600,"Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Bài học kinh doanh | Combo bổ được cà chua, quán tươi cười, cửa hàng thịnh vượng",
131532852,Sức mạnh của toàn tâm toàn ý,3300,608,119200,149000,149000,29800,20,0.0,0,0,,available,backorder,False,suc-manh-cua-toan-tam-toan-y-p131532852.html?spid=178605274,"Jim Loehr, Tony Schwartz",Bamboo Books;178605274;119200 | Nhà sách Đạo Hạnh;131532853;149000 | info book;214637767;149000 | HỆ THỐNG NHÀ SÁCH ABC;248097260;131000 | Nhà Sách Trẻ Online;260818122;103104 | Times Books;260818123;103404 | Tiệm Sách Hoa Hồng;260818124;103704 | VBooks;260818127;103704,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Bài học kinh doanh | Sức mạnh của toàn tâm toàn ý,
215779246,Tư Duy Nhanh Và Chậm (Tái Bản),3300,145,228650,269000,269000,40350,15,0.0,0,0,,available,backorder,False,tu-duy-nhanh-va-cham-tai-ban-p215779246.html?spid=263318102,,FishingBook;263318102;228650 | Times Books;215779247;263484 | HỆ THỐNG NHÀ SÁCH ABC;247943705;237000 | Nhà Sách Trẻ Online;253461886;186000 | Tiệm Sách Hoa Hồng;253461888;186600 | VBooks;253461889;186600,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Bài học kinh doanh | Tư Duy Nhanh Và Chậm (Tái Bản),
133049501,BAD BLOOD - Máu Bẩn,3300,606,210000,239000,239000,29000,12,0.0,0,0,,available,backorder,False,bad-blood-mau-ban-p133049501.html?spid=195245867,John Carreyrou,info book;195245867;210000 | Nhà sách Đạo Hạnh;133049502;239000 | HỆ THỐNG NHÀ SÁCH ABC;195516088;210000 | Nhà Sách Trẻ Online;248989384;165744 | Tiệm Sách Hoa Hồng;248989737;166344,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Bài học kinh doanh | BAD BLOOD - Máu Bẩn,
114895508,Sách Nhã Nam - Combo How Business Works - Hiểu Hết Về Kinh Doanh + How Money Works - Hiểu Hết Về Tiền,3300,697,598000,680000,680000,82000,12,0.0,0,0,,available,backorder,False,sach-nha-nam-combo-how-business-works-hieu-het-ve-kinh-doanh-how-money-works-hieu-het-ve-tien-p114895508.html?spid=195982183,,HỆ THỐNG NHÀ SÁCH ABC;195982183;598000 | Times Books;114895514;570900 | Nhà Sách Vĩnh Thụy;199176927;598000 | FishingBook;253141779;612000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Bài học kinh doanh | Sách Nhã Nam - Combo How Business Works - Hiểu Hết Về Kinh Doanh + How Money Works - Hiểu Hết Về Tiền,
69660788,Combo Thuật Quản Lý Khủng Hoảng Bản Thân + Enneagram Căn Bản,3300,984,182400,228000,228000,45600,20,0.0,0,0,,available,backorder,False,combo-thuat-quan-ly-khung-hoang-ban-than-enneagram-can-ban-p69660788.html?spid=181562980,,Bamboo Books;181562980;182400 | Sống Official;71729023;159600 | Nhà Sách Lifebooks;88942684;228000 | ETS Books;88951058;159600 | HỆ THỐNG NHÀ SÁCH ABC;193187055;201000 | FishingBook;259051898;193800,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Bài học kinh doanh | Combo Thuật Quản Lý Khủng Hoảng Bản Thân + Enneagram Căn Bản,
76199550,Bộ 2 cuốn Doanh nghiệp siêu nhỏ +Dữ liệu lớn cho doanh nghiệp nhỏ for Dummies,3300,881,333000,378000,378000,45000,12,5.0,1,0,1.0,available,backorder,False,bo-2-cuon-doanh-nghiep-sieu-nho-du-lieu-lon-cho-doanh-nghiep-nho-for-dummies-p76199550.html?spid=237794278,Paul Mladjenovic |  ,HỆ THỐNG NHÀ SÁCH ABC;237794278;333000 | info book;120032599;365000 | Nhà Sách Vĩnh Thụy;120032650;360000 | Nhà Sách Trẻ Online;134708656;316920 | Tiệm Sách Hoa Hồng;142671972;317520,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Bài học kinh doanh | Bộ 2 cuốn Doanh nghiệp siêu nhỏ +Dữ liệu lớn cho doanh nghiệp nhỏ for Dummies,800
173449215,Quy Tắc Làm Việc Của Google,3300,445,190530,219000,219000,28470,13,0.0,0,0,1.0,available,backorder,False,quy-tac-lam-viec-cua-google-p173449215.html?spid=173449216,Laszlo Bock,Nhà sách Fahasa;173449216;190530 | Nhà Sách Vĩnh Thụy;173910011;193000 | Bamboo Books;178585764;175200 | info book;194785036;193000 | HỆ THỐNG NHÀ SÁCH ABC;197693286;193000 | VBooks;247901591;151110 | Tiệm Sách Hoa Hồng;248764512;151110 | Times Books;248764802;150910 | Trạm đọc;251735496;152424,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Bài học kinh doanh | Quy Tắc Làm Việc Của Google,
48873343,Tôi Đã Làm Giàu Như Thế Đấy,3300,1218,127200,159000,159000,31800,20,5.0,6,0,15.0,available,backorder,False,toi-da-lam-giau-nhu-the-day-p48873343.html?spid=49378472,J. Paul Getty,Nhà sách Fahasa;49378472;127200 | Sống Official;51370861;111300 | Phương Đông Books;54762654;159000 | Times Books;55852260;95200 | VBooks;58229359;95400 | Omega Plus Books;68986179;111300 | Alpha Books Official;70773749;111000 | ETS Books;71084836;111300 | Nhà Sách Lifebooks;88935937;159000 | Trạm đọc;126744288;111000 | HỆ THỐNG NHÀ SÁCH ABC;193890796;140000 | info book;195301305;140000 | Bamboo Books;197519628;127200 | Đồ chơi giáo dục thông minh;197635644;111300 | Nhà Sách Vĩnh Thụy;207192954;140000 | Nhà Sách Trẻ Online;261977911;94900 | Tiệm Sách Hoa Hồng;261977912;95400,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Bài học kinh doanh | Tôi Đã Làm Giàu Như Thế Đấy,408
102108350,Sách - Truyền Thông Nội Bộ: Linh Hồn Của Doanh Nghiệp,3300,742,132000,150000,150000,18000,12,0.0,0,0,,available,backorder,False,sach-truyen-thong-noi-bo-linh-hon-cua-doanh-nghiep-p102108350.html?spid=212952158,Nhiều Tác Giả,info book;212952158;132000 | Nhà Sách Vĩnh Thụy;213965553;132000 | Times Books;215545123;122700 | Bamboo Books;246773119;150000 | HỆ THỐNG NHÀ SÁCH ABC;247354804;132000,Nhà Sách Tiki | Sách tiếng Việt | Sách kinh tế | Bài học kinh doanh | Sách - Truyền Thông Nội Bộ: Linh Hồn Của Doanh Nghiệp,328
